"Date","Various bitcoin currency statistics"
"2012-04-30",228062.885
"2012-05-01",190453.785
"2012-05-02",510833.583
"2012-05-03",205678.083
"2012-05-04",170522.156
"2012-05-05",164735.278
"2012-05-06",88451.068
"2012-05-07",211685.067
"2012-05-08",354303.678
"2012-05-09",201085.75
"2012-05-10",197645.357
"2012-05-11",419431.884
"2012-05-12",163632.629
"2012-05-13",93828.235
"2012-05-14",216470.671
"2012-05-15",208556.216
"2012-05-16",282259.954
"2012-05-17",249436.723
"2012-05-18",270743.793
"2012-05-19",148239.481
"2012-05-20",91465.9
"2012-05-21",117273.324
"2012-05-22",222442.35
"2012-05-23",311516.238
"2012-05-24",173979.998
"2012-05-25",103589.317
"2012-05-26",108596.392
"2012-05-27",95369.823
"2012-05-28",121688.881
"2012-05-29",314474.679
"2012-05-30",184107.148
"2012-05-31",199788.737
"2012-06-01",248544.551
"2012-06-02",115503.909
"2012-06-03",65399.831
"2012-06-04",206747.034
"2012-06-05",512115.509
"2012-06-06",152083.654
"2012-06-07",290691.925
"2012-06-08",318157.811
"2012-06-09",164232.196
"2012-06-10",195814.146
"2012-06-11",208158.731
"2012-06-12",432563.43
"2012-06-13",354203.393
"2012-06-14",229663.622
"2012-06-15",312361.653
"2012-06-16",649100.095
"2012-06-17",162965.593
"2012-06-18",419938.025
"2012-06-19",307427.033
"2012-06-20",344185.598
"2012-06-21",406421.857
"2012-06-22",399950.889
"2012-06-23",159049.371
"2012-06-24",210829.487
"2012-06-25",359578.593
"2012-06-26",353169.234
"2012-06-27",228544.039
"2012-06-28",333193.57
"2012-06-29",180993.137
"2012-06-30",155703.311
"2012-07-01",156167.132
"2012-07-02",164969.804
"2012-07-03",477182.244
"2012-07-04",250947.419
"2012-07-05",270718.722
"2012-07-06",242774.801
"2012-07-07",198336.565
"2012-07-08",291591.985
"2012-07-09",227316.583
"2012-07-10",588869.641
"2012-07-11",375530.223
"2012-07-12",251974.994
"2012-07-13",748966.056
"2012-07-14",174250.085
"2012-07-15",145251.824
"2012-07-16",608643.124
"2012-07-17",2217552.053
"2012-07-18",1061472.884
"2012-07-19",433033.304
"2012-07-20",1453495.009
"2012-07-21",1350688.654
"2012-07-22",300378.076
"2012-07-23",1236244.412
"2012-07-24",398218.939
"2012-07-25",350256.933
"2012-07-26",593481.536
"2012-07-27",237103.603
"2012-07-28",194334.796
"2012-07-29",90202.6
"2012-07-30",405296.121
"2012-07-31",695638.696
"2012-08-01",550479.324
"2012-08-02",528962.92
"2012-08-03",1553677.205
"2012-08-04",614373.12
"2012-08-05",575889.603
"2012-08-06",709410.202
"2012-08-07",470601.086
"2012-08-08",461723.277
"2012-08-09",915898.373
"2012-08-10",892905.801
"2012-08-11",367448.181
"2012-08-12",289226.209
"2012-08-13",389537.216
"2012-08-14",743549.813
"2012-08-15",661329.759
"2012-08-16",1506129.011
"2012-08-17",1444851.129
"2012-08-18",3208627.497
"2012-08-19",1976252.3
"2012-08-20",2746175.556
"2012-08-21",730786.469
"2012-08-22",704257.314
"2012-08-23",641114.695
"2012-08-24",471155.052
"2012-08-25",471155.052
"2012-08-26",339698.647
"2012-08-27",1638081.553
"2012-08-28",866531.598
"2012-08-29",689356.925
"2012-08-30",423186.06
"2012-08-31",392090.091
"2012-09-01",601947.782
"2012-09-02",199716.418
"2012-09-03",273077.818
"2012-09-04",356674.56
"2012-09-05",282718.708
"2012-09-06",958222.083
"2012-09-07",526861.528
"2012-09-08",339342.783
"2012-09-09",182659.274
"2012-09-10",407288.705
"2012-09-11",419908.004
"2012-09-12",909612.286
"2012-09-13",332370.471
"2012-09-14",472220.133
"2012-09-15",251851.829
"2012-09-16",377179.017
"2012-09-17",268742.537
"2012-09-18",380144.874
"2012-09-19",583585.795
"2012-09-20",382997.577
"2012-09-21",544746.581
"2012-09-22",215428.568
"2012-09-23",446867.441
"2012-09-24",305509.055
"2012-09-25",311960.865
"2012-09-26",270621.575
"2012-09-27",274687.254
"2012-09-28",323116.947
"2012-09-29",258006.81
"2012-09-30",106842.118
"2012-10-01",235193.566
"2012-10-02",600613.753
"2012-10-03",439467.301
"2012-10-04",420087.957
"2012-10-05",518737.528
"2012-10-06",239066.394
"2012-10-07",801645.48
"2012-10-08",1197548.758
"2012-10-09",641399.259
"2012-10-10",335935.724
"2012-10-11",281366.827
"2012-10-12",247404.649
"2012-10-13",174942.482
"2012-10-14",158414.651
"2012-10-15",381814.938
"2012-10-16",273315.256
"2012-10-17",509839.91
"2012-10-18",265629.14
"2012-10-19",303574.501
"2012-10-20",279328.468
"2012-10-21",119816.021
"2012-10-22",363254.838
"2012-10-23",554136.574
"2012-10-24",554812.751
"2012-10-25",767514.056
"2012-10-26",1097740.375
"2012-10-27",760130.115
"2012-10-28",171520.107
"2012-10-29",475257.613
"2012-10-30",262587.574
"2012-10-31",388650.383
"2012-11-01",362027.445
"2012-11-02",579616.606
"2012-11-03",173907.6
"2012-11-04",124956.259
"2012-11-05",290173.562
"2012-11-06",255683.318
"2012-11-07",371817.894
"2012-11-08",292598.657
"2012-11-09",201205.421
"2012-11-10",155136.11
"2012-11-11",122909.431
"2012-11-12",446622.788
"2012-11-13",183274.895
"2012-11-14",153309.857
"2012-11-15",309778.412
"2012-11-16",800300.483
"2012-11-17",273967.364
"2012-11-18",185891.687
"2012-11-19",251963.014
"2012-11-20",339193.419
"2012-11-21",238923.453
"2012-11-22",632633.311
"2012-11-23",296374.426
"2012-11-24",273890.924
"2012-11-25",311167.174
"2012-11-26",279963.663
"2012-11-27",560148.265
"2012-11-28",389726.803
"2012-11-29",327242.55
"2012-11-30",331048.971
"2012-12-01",209191.991
"2012-12-02",172804.675
"2012-12-03",318586.58
"2012-12-04",453902.332
"2012-12-05",767885.294
"2012-12-06",421549.668
"2012-12-07",641634.976
"2012-12-08",229543.826
"2012-12-09",365629.404
"2012-12-10",332645.709
"2012-12-11",371502.936
"2012-12-12",371502.936
"2012-12-13",481292.801
"2012-12-14",593435.397
"2012-12-15",623933.436
"2012-12-16",271442.248
"2012-12-17",1052793.851
"2012-12-18",382479.855
"2012-12-19",358371.292
"2012-12-20",576443.671
"2012-12-21",392136.452
"2012-12-22",255538.451
"2012-12-23",302820.62
"2012-12-24",217806.81
"2012-12-25",205264.916
"2012-12-26",150826.747
"2012-12-27",261103.301
"2012-12-28",295265.032
"2012-12-29",461475.753
"2012-12-30",91013.435
"2012-12-31",245873.589
"2013-01-01",385760.191
"2013-01-02",185387.359
"2013-01-03",289720.324
"2013-01-04",324014.732
"2013-01-05",330088.301
"2013-01-06",221086.873
"2013-01-07",236739.789
"2013-01-08",642299.332
"2013-01-09",413792.028
"2013-01-10",590919.726
"2013-01-11",525216.271
"2013-01-12",635707.837
"2013-01-13",485825.849
"2013-01-14",321845.76
"2013-01-15",729209.732
"2013-01-16",571175.703
"2013-01-17",817603.172
"2013-01-18",1083797.531
"2013-01-19",724143.974
"2013-01-20",436124.631
"2013-01-21",937247.655
"2013-01-22",1000932.631
"2013-01-23",930942.435
"2013-01-24",1933937.438
"2013-01-25",2793933.844
"2013-01-26",620998.956
"2013-01-27",586354.508
"2013-01-28",709883.615
"2013-01-29",1886961.876
"2013-01-30",985244.233
"2013-01-31",1882737.746
"2013-02-01",1100175.275
"2013-02-02",1940971.188
"2013-02-03",689759.294
"2013-02-04",933639.858
"2013-02-05",775701.456
"2013-02-06",1122279.702
"2013-02-07",1206092.742
"2013-02-08",1206092.742
"2013-02-09",891576.986
"2013-02-10",1258169.452
"2013-02-11",751784.869
"2013-02-12",1437994.433
"2013-02-13",2220697.252
"2013-02-14",3899267.073
"2013-02-15",1942356.961
"2013-02-16",764706.205
"2013-02-17",1537991.915
"2013-02-18",1154477.325
"2013-02-19",2571787.894
"2013-02-20",1461527.953
"2013-02-21",1001237.395
"2013-02-22",1711160.768
"2013-02-23",2413130.022
"2013-02-24",764548.494
"2013-02-25",867820.91
"2013-02-26",1311639.592
"2013-02-27",895089.216
"2013-02-28",3268705.12
"2013-03-01",2266380.423
"2013-03-02",1600542.14
"2013-03-03",387798.656
"2013-03-04",1487782.646
"2013-03-05",3211122.927
"2013-03-06",5075535.417
"2013-03-07",7412289.29
"2013-03-08",7490189.548
"2013-03-09",2242168.318
"2013-03-10",1373787.192
"2013-03-11",2204674.396
"2013-03-12",7709790.448
"2013-03-13",2811125.16
"2013-03-14",1958836.301
"2013-03-15",862012.777
"2013-03-16",933449.069
"2013-03-17",674530.175
"2013-03-18",902913.047
"2013-03-19",8356380.371
"2013-03-20",5289891.839
"2013-03-21",7188542.118
"2013-03-22",4745058.656
"2013-03-23",10134180.328
"2013-03-24",3429027.037
"2013-03-25",5786993.344
"2013-03-26",4670702.296
"2013-03-27",6389386.81
"2013-03-28",5920328.803
"2013-03-29",13835892.23
"2013-03-30",4521524.954
"2013-03-31",1725894.65
"2013-04-01",7892510.744
"2013-04-02",8000595.471
"2013-04-03",17880111.125
"2013-04-04",16606910.655
"2013-04-05",9283812.07
"2013-04-06",4643979.476
"2013-04-07",8255439.5
"2013-04-08",18309092.08
"2013-04-09",25430811.275
"2013-04-10",19372605.451
"2013-04-11",29346237.845
"2013-04-12",31760658.934
"2013-04-13",34970447.034
"2013-04-14",25602974.768
"2013-04-15",25602974.768
"2013-04-16",25602974.768
"2013-04-17",27350449.773
"2013-04-18",14647188.446
"2013-04-19",38613495.909
"2013-04-20",6680545.512
"2013-04-21",12799768.492
"2013-04-22",10898151.501
"2013-04-23",12551729.743
"2013-04-24",33655839.344
"2013-04-25",16725092.08
"2013-04-26",32935614.488
"2013-04-27",6037557.542
"2013-04-28",6094606.386
"2013-04-29",9777728.436
"2013-04-30",7055592.914
"2013-05-01",12473986.795
"2013-05-02",30499232.359
"2013-05-03",24562503.673
"2013-05-04",15874162.436
"2013-05-05",10847146.705
"2013-05-06",12440874.37
"2013-05-07",17186242.954
"2013-05-08",9983220.032
"2013-05-09",6429884.361
"2013-05-10",8813667.157
"2013-05-11",3080022.315
"2013-05-12",2987755.491
"2013-05-13",2818145.998
"2013-05-14",3016444.632
"2013-05-15",19896442.949
"2013-05-16",4649132.307
"2013-05-17",9881054.599
"2013-05-18",4669566.863
"2013-05-19",2250100.794
"2013-05-20",1983151.43
"2013-05-21",1779133.885
"2013-05-22",2099132.003
"2013-05-23",2969063.307
"2013-05-24",4850475.801
"2013-05-25",3838889.338
"2013-05-26",3067074.383
"2013-05-27",2246642.665
"2013-05-28",6738126.223
"2013-05-29",1618565.514
"2013-05-30",2792371.232
"2013-05-31",2835243.234
"2013-06-01",1577293.262
"2013-06-02",11628005.838
"2013-06-03",3461730.311
"2013-06-04",2955801.576
"2013-06-05",1779222.864
"2013-06-06",1887393.326
"2013-06-07",7662141.61
"2013-06-08",2521636.935
"2013-06-09",12718662.326
"2013-06-10",8842004.389
"2013-06-11",1603831.417
"2013-06-12",2009336.532
"2013-06-13",1087043.749
"2013-06-14",5432334.346
"2013-06-15",2183767.4
"2013-06-16",1265613.595
"2013-06-17",1345147.558
"2013-06-18",5609934.23
"2013-06-19",2853373.546
"2013-06-20",4122616.93
"2013-06-21",4817673.758
"2013-06-22",938452.836
"2013-06-23",1154882.481
"2013-06-24",2653919.497
"2013-06-25",9346237.418
"2013-06-26",1912907.614
"2013-06-27",963621.01
"2013-06-28",3870268.176
"2013-06-29",3298354.375
"2013-06-30",1259368.368
"2013-07-01",3447066.136
"2013-07-02",3523000.564
"2013-07-03",3466577.652
"2013-07-04",7595580.482
"2013-07-05",3952252.568
"2013-07-06",4894711.293
"2013-07-07",2220238.982
"2013-07-08",5452234.268
"2013-07-09",2111352.45
"2013-07-10",1867056.473
"2013-07-11",6439647.311
"2013-07-12",9287658.695
"2013-07-13",3785155.406
"2013-07-14",1661401.506
"2013-07-15",3291606.72
"2013-07-16",1786082.597
"2013-07-17",1550144.179
"2013-07-18",5153881.698
"2013-07-19",2080220.959
"2013-07-20",1310049.798
"2013-07-21",931799.772
"2013-07-22",693136.371
"2013-07-23",2348345.512
"2013-07-24",1106993.524
"2013-07-25",2223482.501
"2013-07-26",1117117.722
"2013-07-27",1441169.908
"2013-07-28",3179627.376
"2013-07-29",3138902.231
"2013-07-30",1518599.561
"2013-07-31",5807821.226
"2013-08-01",1611370.637
"2013-08-02",2975372.92
"2013-08-03",847828.086
"2013-08-04",542437
"2013-08-05",1724175.694
"2013-08-06",1133582.422
"2013-08-07",931663.625
"2013-08-08",2045846.968
"2013-08-09",1338741.043
"2013-08-10",510114.187
"2013-08-11",575449.69
"2013-08-12",820406.742
"2013-08-13",2483614.525
"2013-08-14",2073928.986
"2013-08-15",1071052.506
"2013-08-16",808676.274
"2013-08-17",524028.045
"2013-08-18",494040.706
"2013-08-19",1879331.073
"2013-08-20",1250208.592
"2013-08-21",2178352.138
"2013-08-22",1576756.034
"2013-08-23",1310236.092
"2013-08-24",483357.367
"2013-08-25",927782.879
"2013-08-26",974240.889
"2013-08-27",2393060.757
"2013-08-28",1313735.339
"2013-08-29",1231358.908
"2013-08-30",1673618.204
"2013-08-31",2420599.192
"2013-09-01",1836451.87
"2013-09-02",1084020.806
"2013-09-03",1577335.621
"2013-09-04",999690.994
"2013-09-05",3558189.523
"2013-09-06",1671586.683
"2013-09-07",2058154.912
"2013-09-08",630089.545
"2013-09-09",2081076.571
"2013-09-10",1957413.761
"2013-09-11",1793640.21
"2013-09-12",2101228.44
"2013-09-13",1305675.036
"2013-09-14",1014870.33
"2013-09-15",842965.754
"2013-09-16",965474.809
"2013-09-17",972721.507
"2013-09-18",1290734.813
"2013-09-19",1706707.809
"2013-09-20",1354933.853
"2013-09-21",636144.73
"2013-09-22",384291.606
"2013-09-23",915463.099
"2013-09-24",827226.364
"2013-09-25",1274036.499
"2013-09-26",958266.79
"2013-09-27",1434695.692
"2013-09-28",1090006.249
"2013-09-29",658253.627
"2013-09-30",1537778.504
"2013-10-01",1034453.542
"2013-10-02",3104396.213
"2013-10-03",6188639.166
"2013-10-04",2011481.35
"2013-10-05",489851.782
"2013-10-06",459914.165
"2013-10-07",781361.648
"2013-10-08",1596909.125
"2013-10-09",2490305.309
"2013-10-10",2005791.735
"2013-10-11",992198.894
"2013-10-12",876363.147
"2013-10-13",1081240.491
"2013-10-14",3557089.219
"2013-10-15",1768501.459
"2013-10-16",4398511.619
"2013-10-17",2913283.143
"2013-10-18",3425207.879
"2013-10-19",6187881.469
"2013-10-20",1268467.971
"2013-10-21",4684998.815
"2013-10-22",8169910.699
"2013-10-23",4871058.714
"2013-10-24",10689265.327
"2013-10-25",5866632.754
"2013-10-26",2772752.643
"2013-10-27",1077352.425
"2013-10-28",2704981.014
"2013-10-29",2939387.244
"2013-10-30",4753775.279
"2013-10-31",3547390.002
"2013-11-01",1585174.846
"2013-11-02",1425709.179
"2013-11-03",1484220.307
"2013-11-04",5415906.619
"2013-11-05",8262453.13
"2013-11-06",13307470.099
"2013-11-07",13309556.212
"2013-11-08",14089013.934
"2013-11-09",14477171.764
"2013-11-10",20053910.841
"2013-11-11",11509222.605
"2013-11-12",6827828.832
"2013-11-13",13932937.401
"2013-11-14",13310930.632
"2013-11-15",10680850.937
"2013-11-16",13206368.47
"2013-11-17",9467000.461
"2013-11-18",26396846.167
"2013-11-19",51468001.285
"2013-11-20",29401413.764
"2013-11-21",27820861.928
"2013-11-22",20545165.633
"2013-11-23",17943616.946
"2013-11-24",16913925.94
"2013-11-25",10870023.152
"2013-11-26",27112782.865
"2013-11-27",28005244.211
"2013-11-28",41250395.881
"2013-11-29",25685288.72
"2013-11-30",17773842.435
"2013-12-01",26557474.57
"2013-12-02",62569704.161
"2013-12-03",16889510.101
"2013-12-04",14221497.138
"2013-12-05",56082558.279
"2013-12-06",28473416.606
"2013-12-07",71950734.304
"2013-12-08",19251155.337
"2013-12-09",26254647.333
"2013-12-10",18923485.845
"2013-12-11",30884927.589
"2013-12-12",13702449.452
"2013-12-13",13658135.912
"2013-12-14",7165449.734
"2013-12-15",9690220.096
"2013-12-16",18628897.859
"2013-12-17",49864735.076
"2013-12-18",72050489.236
"2013-12-19",42939133.934
"2013-12-20",20692457.076
"2013-12-21",21561556.735
"2013-12-22",11309057.695
"2013-12-23",7094014.169
"2013-12-24",10227927.177
"2013-12-25",3671203.115
"2013-12-26",14586203.708
"2013-12-27",17031135.998
"2013-12-28",8684724.903
"2013-12-29",5709053.231
"2013-12-30",6175352.432
"2013-12-31",5888482.562
"2014-01-01",6136683.508
"2014-01-02",5773483.62
"2014-01-03",15945573.44
"2014-01-04",10067025.947
"2014-01-05",17461277.585
"2014-01-06",26853239.566
"2014-01-07",19755518.757
"2014-01-08",32434576.774
"2014-01-09",13678077.901
"2014-01-10",15341573.781
"2014-01-11",16675962.358
"2014-01-12",11171979.191
"2014-01-13",13419687.129
"2014-01-14",10036413.353
"2014-01-15",10885454.742
"2014-01-16",6073510.138
"2014-01-17",11288488.385
"2014-01-18",8248056.825
"2014-01-19",6486746.497
"2014-01-20",5465133.505
"2014-01-21",6338548.322
"2014-01-22",6932278.286
"2014-01-23",6127909.383
"2014-01-24",11907988.678
"2014-01-25",6997182.459
"2014-01-26",8807290.497
"2014-01-27",11258300.043
"2014-01-28",23185647.731
"2014-01-29",6658715.053
"2014-01-30",10211352.294
"2014-01-31",6958858.428
"2014-02-01",5947538.117
"2014-02-02",3673585.279
"2014-02-03",4536817.259
"2014-02-04",5454760.454
"2014-02-05",4349131.191
"2014-02-06",15753523.039
"2014-02-07",49852548.504
"2014-02-08",8449899.911
"2014-02-09",12373413.316
"2014-02-10",45281410.393
"2014-02-11",17486897.831
"2014-02-12",23622517.17
"2014-02-13",10326596.294
"2014-02-14",51070232.986
"2014-02-15",14306450.618
"2014-02-16",12215850.549
"2014-02-17",18743382.261
"2014-02-18",10145711.072
"2014-02-19",4100506.092
"2014-02-20",17953764.663
"2014-02-21",21045093.313
"2014-02-22",10942027.002
"2014-02-23",11013569.071
"2014-02-24",25554791.21
"2014-02-25",28633896.97
"2014-02-26",29824414.56
"2014-02-27",14560568.003
"2014-02-28",9573434.947
"2014-03-01",12629466.546
"2014-03-02",2667620.875
"2014-03-03",33646872.654
"2014-03-04",27726273.463
"2014-03-05",10069481.669
"2014-03-06",6644491.219
"2014-03-07",11533475.212
"2014-03-08",7378972.862
"2014-03-09",6357701.644
"2014-03-10",6763274.884
"2014-03-11",5391617.991
"2014-03-12",9309698.025
"2014-03-13",4786086.216
"2014-03-14",5350789.635
"2014-03-15",2522435.236
"2014-03-16",2073449.098
"2014-03-17",4399818.749
"2014-03-18",4533543.76
"2014-03-19",4424994.834
"2014-03-20",6173088.604
"2014-03-21",12134002.546
"2014-03-22",7773411.463
"2014-03-23",3768574.276
"2014-03-24",5621252.846
"2014-03-25",7230990.789
"2014-03-26",6384680.233
"2014-03-27",17947985.13
"2014-03-28",21660004.821
"2014-03-29",6383424.665
"2014-03-30",11680078.817
"2014-03-31",9899400.515
"2014-04-01",11933723.039
"2014-04-02",13183696.263
"2014-04-03",13651170.15
"2014-04-04",7827738.076
"2014-04-05",2413207.411
"2014-04-06",2858575.746
"2014-04-07",3185471.989
"2014-04-08",2590340.951
"2014-04-09",3635252.102
"2014-04-10",14696324.817
"2014-04-11",23034954.205
"2014-04-12",5630343.872
"2014-04-13",3924022.199
"2014-04-14",14248632.217
"2014-04-15",14255961.112
"2014-04-16",17293604.989
"2014-04-17",10999219.582
"2014-04-18",5910268.099
"2014-04-19",4766233.25
"2014-04-20",3517855.742
"2014-04-21",4077741.383
"2014-04-22",3319630.72
"2014-04-23",3387938.336
"2014-04-24",2950180.155
"2014-04-25",14864619.054
"2014-04-26",5488431.255
"2014-04-27",3004849.99
"2014-04-28",7435225.807
"2014-04-29",5867459.591
"2014-04-30",6613111.097
"2014-05-01",4875835.144
"2014-05-02",3482262.38
"2014-05-03",3330775.195
"2014-05-04",2183121.321
"2014-05-05",3702307.565
"2014-05-06",3589800.169
"2014-05-07",4859661.748
"2014-05-08",3672052.534
"2014-05-09",3479164.128
"2014-05-10",1987268.042
"2014-05-11",4017454.871
"2014-05-12",2146397.567
"2014-05-13",2631621.402
"2014-05-14",2580421.62
"2014-05-15",2812034.169
"2014-05-16",1673318.644
"2014-05-17",1210724.563
"2014-05-18",1040708.526
"2014-05-19",1830522.701
"2014-05-20",11431636.356
"2014-05-21",5867533.835
"2014-05-22",8273162.576
"2014-05-23",9905039.895
"2014-05-24",4227327.361
"2014-05-25",11020114.345
"2014-05-26",6905630.691
"2014-05-27",11110797.859
"2014-05-28",5211005.778
"2014-05-29",5341070.016
"2014-05-30",10417485.63
"2014-05-31",8690735.142
"2014-06-01",9828012.857
"2014-06-02",13128228.485
"2014-06-03",15062190.492
"2014-06-04",11331619.528
"2014-06-05",7171685.024
"2014-06-06",3423735.09
"2014-06-07",5282829.017
"2014-06-08",1650470.76
"2014-06-09",3773083.543
"2014-06-10",4358768.816
"2014-06-11",4917376.856
"2014-06-12",5290172.339
"2014-06-13",20999116.471
"2014-06-14",8696987.115
"2014-06-15",3812291.511
"2014-06-16",8714228.155
"2014-06-17",3078078.833
"2014-06-18",5370642.476
"2014-06-19",1828068.316
"2014-06-20",4531653.298
"2014-06-21",2181393.924
"2014-06-22",2470475.727
"2014-06-23",2906661.944
"2014-06-24",2312887.338
"2014-06-25",5713137.182
"2014-06-26",3089629.111
"2014-06-27",4008598.564
"2014-06-28",3682753.66
"2014-06-29",986521.498
"2014-06-30",7341093.031
"2014-07-01",7233282.594
"2014-07-02",4473747.89
"2014-07-03",2873518.205
"2014-07-04",5984390.056
"2014-07-05",1483175.518
"2014-07-06",2033092.691
"2014-07-07",4154806.792
"2014-07-08",1898911.716
"2014-07-09",1504875.442
"2014-07-10",3861342.391
"2014-07-11",3164691.204
"2014-07-12",3241515.398
"2014-07-13",2537902.197
"2014-07-14",2119002.357
"2014-07-15",2130092.223
"2014-07-16",2671748.782
"2014-07-17",4091992.926
"2014-07-18",2412825.535
"2014-07-19",1920723.957
"2014-07-20",1011690.671
"2014-07-21",2279965.493
"2014-07-22",2102604.175
"2014-07-23",1821393.437
"2014-07-24",6237962.004
"2014-07-25",3341942.564
"2014-07-26",2386789.842
"2014-07-27",2257131.113
"2014-07-28",5624067.348
"2014-07-29",2815216.594
"2014-07-30",4145810.979
"2014-07-31",6917701.922
"2014-08-01",7216949.141
"2014-08-02",2711525.266
"2014-08-03",1719802.618
"2014-08-04",2323087.959
"2014-08-05",4052712.01
"2014-08-06",4620012.306
"2014-08-07",3166937.845
"2014-08-08",2961285.448
"2014-08-09",1171969.14
"2014-08-10",1745276.31
"2014-08-11",2371659.35
"2014-08-12",4574834.839
"2014-08-13",13355520.183
"2014-08-14",12855082.695
"2014-08-15",8298506.791
"2014-08-16",6187407.026
"2014-08-17",6020978.092
"2014-08-18",12555610.849
"2014-08-19",8989449.079
"2014-08-20",8069204.962
"2014-08-21",8433115.222
"2014-08-22",8286029.155
"2014-08-23",4840024.884
"2014-08-24",3707719.627
"2014-08-25",2916764.294
"2014-08-26",3517602.571
"2014-08-27",3748502.083
"2014-08-28",4062969.757
"2014-08-29",3752062.199
"2014-08-30",2341133.765
"2014-08-31",4680272.993
"2014-09-01",4469424.454
"2014-09-02",3493402.37
"2014-09-03",2489654.969
"2014-09-04",5008741.256
"2014-09-05",5118483.652
"2014-09-06",1606067.513
"2014-09-07",1387220.616
"2014-09-08",6226048.984
"2014-09-09",3335590.916
"2014-09-10",6346407.796
"2014-09-11",4074503.78
"2014-09-12",3468571.793
"2014-09-13",2844690.849
"2014-09-14",1850051.209
"2014-09-15",2524429.506
"2014-09-16",2796018.22
"2014-09-17",5007061.594
"2014-09-18",6474529.07
"2014-09-19",13959017.812
"2014-09-20",8717319.115
"2014-09-21",5180652.93
"2014-09-22",4898291.212
"2014-09-23",5500695.697
"2014-09-24",12703948.853
"2014-09-25",6189931.289
"2014-09-26",4146170.298
"2014-09-27",2409099.758
"2014-09-28",3971546.275
"2014-09-29",7778308.242
"2014-09-30",5461742.926
"2014-10-01",7052814.382
"2014-10-02",3450003.572
"2014-10-03",5568420.739
"2014-10-04",9352563.977
"2014-10-05",14715813.362
"2014-10-06",28089071.532
"2014-10-07",8268087.292
"2014-10-08",9273578.803
"2014-10-09",15131487.586
"2014-10-10",11248182.133
"2014-10-11",3618894.285
"2014-10-12",3761063.583
"2014-10-13",8081594.465
"2014-10-14",12614893.749
"2014-10-15",8751642.324
"2014-10-16",6974276.305
"2014-10-17",5953062.278
"2014-10-18",3032030.329
"2014-10-19",1463419.636
"2014-10-20",4094610.973
"2014-10-21",3184745.494
"2014-10-22",3342809.099
"2014-10-23",6378388.125
"2014-10-24",6960388.605
"2014-10-25",3913031.761
"2014-10-26",2890240.632
"2014-10-27",2725857.574
"2014-10-28",2622826.729
"2014-10-29",4210924.882
"2014-10-30",3671261.965
"2014-10-31",4354922.073
"2014-11-01",3981304.063
"2014-11-02",3637782.518
"2014-11-03",3473706.227
"2014-11-04",4549999.068
"2014-11-05",4919218.313
"2014-11-06",4520802.114
"2014-11-07",3681058.275
"2014-11-08",1077208.905
"2014-11-09",3014861.332
"2014-11-10",7095171.621
"2014-11-11",3730304.515
"2014-11-12",13701896.405
"2014-11-13",19558835.401
"2014-11-14",14005578.122
"2014-11-15",5008203.541
"2014-11-16",4219656.246
"2014-11-17",8319084.817
"2014-11-18",6157877.815
"2014-11-19",4134954.046
"2014-11-20",5695435.058
"2014-11-21",5580672.79
"2014-11-22",2498648.388
"2014-11-23",1909531.385
"2014-11-24",6048700.442
"2014-11-25",7808526.35
"2014-11-26",4289865.238
"2014-11-27",3447448.614
"2014-11-28",4143427.005
"2014-11-29",3675373.639
"2014-11-30",1378610.325
"2014-12-01",2142298.704
"2014-12-02",2688428.191
"2014-12-03",3147124.924
"2014-12-04",4490174.357
"2014-12-05",2895748.427
"2014-12-06",1743444.376
"2014-12-07",891903.195
"2014-12-08",3089535.823
"2014-12-09",7768458.049
"2014-12-10",2043127.042
"2014-12-11",5803133.702
"2014-12-12",2743962.425
"2014-12-13",2120593.002
"2014-12-14",1445863.677
"2014-12-15",2792637.419
"2014-12-16",5806208.802
"2014-12-17",7045461.436
"2014-12-18",7102865.206
"2014-12-19",5278321.875
"2014-12-20",4201699.027
"2014-12-21",2065043.559
"2014-12-22",3999684.272
"2014-12-23",2639069.78
"2014-12-24",2076350.076
"2014-12-25",1506598.718
"2014-12-26",1370436.176
"2014-12-27",2924530.552
"2014-12-28",1789810.033
"2014-12-29",1612460.872
"2014-12-30",2454059.749
"2014-12-31",2366224.101
"2015-01-01",1546927.093
"2015-01-02",1016669.632
"2015-01-03",3629503.461
"2015-01-04",11849100.403
"2015-01-05",10769340.827
"2015-01-06",10769340.827
"2015-01-07",10769340.827
"2015-01-08",10769340.827
"2015-01-09",10769340.827
"2015-01-10",10206899.665
"2015-01-11",2847004.613
"2015-01-12",3371922.799
"2015-01-13",10679959.788
"2015-01-14",20003943.788
"2015-01-15",19804382.735
"2015-01-16",10063648.172
"2015-01-17",4567169.464
"2015-01-18",3721863.955
"2015-01-19",2677624.611
"2015-01-20",3255763.955
"2015-01-21",2988445.537
"2015-01-22",7856570.195
"2015-01-23",3662928.212
"2015-01-24",2839467.847
"2015-01-25",6624843.332
"2015-01-26",15302136.409
"2015-01-27",6818344.422
"2015-01-28",3953455.434
"2015-01-29",7780990.202
"2015-01-30",5417548.378
"2015-01-31",3253319.917
"2015-02-01",4223952.118
"2015-02-02",3867133.975
"2015-02-03",4094181.676
"2015-02-04",4041719.039
"2015-02-05",3103400.582
"2015-02-06",2428434.543
"2015-02-07",1614452.685
"2015-02-08",3802427.604
"2015-02-09",3550609.459
"2015-02-10",2058429.798
"2015-02-11",2290977.897
"2015-02-12",1667205.478
"2015-02-13",4783505.351
